,YEAR,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,UNIQUE_CARRIER_NAME,SERIAL_NUMBER,TAIL_NUMBER,AIRCRAFT_STATUS,OPERATING_STATUS,NUMBER_OF_SEATS,MANUFACTURER,AIRCRAFT_TYPE,MODEL,CAPACITY_IN_POUNDS,ACQUISITION_DATE,AIRLINE_ID,UNIQUE_CARRIER,PLANE_TYPE,MANUFACTURER-MODEL
14756,2022,DL,Delta Air Lines Inc.,2007.0,Delta Air Lines Inc.,0865,N821NW,O,Y,293.0,airbus,6871,A330-323-PSGR,96009.0,10/16/2007 12:00:00 AM,19790.0,DL,large,airbus A330-323-PSGR
14757,2022,DL,Delta Air Lines Inc.,2010.0,Delta Air Lines Inc.,30823,N3772H,O,Y,160.0,boeing,6141,737-832-PSGR,42132.0,7/20/2010 12:00:00 AM,19790.0,DL,large,boeing 737-832-PSGR
14758,2022,DL,Delta Air Lines Inc.,2010.0,Delta Air Lines Inc.,30825,N3773D,O,Y,160.0,boeing,6141,737-832-PSGR,42132.0,7/22/2010 12:00:00 AM,19790.0,DL,large,boeing 737-832-PSGR
14759,2022,DL,Delta Air Lines Inc.,2012.0,Delta Air Lines Inc.,39608,N774DE,a,Y,160.0,boeing,6141,737-8EH-PSGR,42132.0,1/19/2017 12:00:00 AM,19790.0,DL,large,boeing 737-8EH-PSGR
14760,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31912,N801DZ,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,9/27/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14761,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31913,N805DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,11/1/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14762,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31914,N806DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,11/12/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14763,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31915,N809DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,12/4/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14764,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31916,N811DZ,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,12/11/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14765,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31917,N802DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,10/3/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14766,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31918,N804DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,10/17/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14767,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31919,N803DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,10/10/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14768,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31920,N808DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,11/21/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14769,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31921,N807DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,11/14/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14770,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31922,N810DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,12/6/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14771,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,31923,N812DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,12/12/2013 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14772,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,39620,N775DE,a,Y,160.0,boeing,6141,737-8EH-PSGR,42132.0,2/2/2017 12:00:00 AM,19790.0,DL,large,boeing 737-8EH-PSGR
14773,2022,DL,Delta Air Lines Inc.,2013.0,Delta Air Lines Inc.,39624,N776DE,a,Y,160.0,boeing,6141,737-8EH-PSGR,42132.0,2/3/2017 12:00:00 AM,19790.0,DL,large,boeing 737-8EH-PSGR
14774,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31924,N814DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,1/16/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14775,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31925,N813DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,1/17/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14776,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31926,N815DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,2/6/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14777,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31927,N816DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,2/19/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14778,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31928,N818DA,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,3/17/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14779,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31929,N817DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,3/18/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14780,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31930,N819DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,4/25/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14781,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31931,N820DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,4/23/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14782,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31932,N821DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,5/7/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14783,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31933,N822DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47900.0,6/12/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14784,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31934,N823DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47900.0,7/10/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14785,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31935,N824DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47900.0,7/17/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14786,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31936,N825DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47900.0,8/7/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14787,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31937,N826DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47900.0,8/14/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14788,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31938,N827DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47900.0,9/5/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14789,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31939,N828DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47900.0,10/15/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14790,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31940,N830DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47900.0,11/21/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14791,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31941,N829DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47900.0,11/14/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14792,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,31942,N831DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,12/22/2014 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14793,2022,DL,Delta Air Lines Inc.,2014.0,Delta Air Lines Inc.,39632,N377DE,a,Y,160.0,boeing,6141,737-8EH-PSGR,42132.0,2/6/2017 12:00:00 AM,19790.0,DL,large,boeing 737-8EH-PSGR
14794,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,1628,N823NW,O,Y,293.0,airbus,6871,A330-302-PSGR,97455.0,8/25/2015 12:00:00 AM,19790.0,DL,large,airbus A330-302-PSGR
14795,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,1637,N824NW,O,Y,293.0,airbus,6871,A330-302-PSGR,97455.0,6/24/2015 12:00:00 AM,19790.0,DL,large,airbus A330-302-PSGR
14796,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,1679,N825NW,O,Y,293.0,airbus,6871,A330-302-PSGR,97455.0,11/18/2015 12:00:00 AM,19790.0,DL,large,airbus A330-302-PSGR
14797,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31943,N832DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,1/22/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14798,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31944,N833DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,1/28/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14799,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31945,N835DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,2/27/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14800,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31946,N834DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,2/26/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14801,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31947,N836DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,3/19/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14802,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31948,N837DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,3/25/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14803,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31949,N838DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,4/15/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14804,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31950,N839DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,4/22/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14805,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31951,N840DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,5/15/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14806,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31952,N841DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,6/18/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14807,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31953,N842DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,7/15/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14808,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31954,N843DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,7/24/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14809,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31955,N844DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,8/7/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14810,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31956,N845DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,8/27/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14811,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31957,N846DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,9/18/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14812,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31958,N847DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,10/6/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14813,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31959,N848DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,11/19/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14814,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31960,N849DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,11/24/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14815,2022,DL,Delta Air Lines Inc.,2015.0,Delta Air Lines Inc.,31961,N850DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,12/10/2015 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14816,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,1701,N826NW,O,Y,293.0,airbus,6871,A330-302-PSGR,97455.0,1/29/2016 12:00:00 AM,19790.0,DL,large,airbus A330-302-PSGR
14817,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,1716,N827NW,b,Y,293.0,airbus,6871,A330-302-PSGR,97455.0,4/27/2016 12:00:00 AM,19790.0,DL,large,airbus A330-302-PSGR
14818,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,1720,N828NW,b,Y,293.0,airbus,6871,A330-302-PSGR,97455.0,5/31/2016 12:00:00 AM,19790.0,DL,large,airbus A330-302-PSGR
14819,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,1721,N829NW,b,Y,293.0,airbus,6871,A330-302-PSGR,97455.0,6/23/2016 12:00:00 AM,19790.0,DL,large,airbus A330-302-PSGR
14820,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31962,N851DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,1/19/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14821,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31963,N852DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,1/25/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14822,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31964,N853DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,2/18/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14823,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31965,N854DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,2/26/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14824,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31966,N855DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,3/16/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14825,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31967,N856DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,3/30/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14826,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31968,N857DZ,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,4/7/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14827,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31969,N858DZ,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,4/22/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14828,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31970,N859DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,5/12/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14829,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31971,N860DN,O,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,6/29/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14830,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31972,N862DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,7/27/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14831,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31973,N861DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,7/8/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14832,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31974,N864DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,8/19/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14833,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31975,N863DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,8/5/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14834,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31976,N865DN,b,Y,180.0,boeing,8881,737-932ER-PSGR,47800.0,9/9/2016 12:00:00 AM,19790.0,DL,large,boeing 737-932ER-PSGR
14835,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31977,N866DN,b,Y,180.0,boeing,8881,737-900ER-PSGR,47800.0,10/6/2016 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14836,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31978,N868DN,b,Y,180.0,boeing,8881,737-900ER-PSGR,47800.0,11/29/2016 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14837,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31979,N867DN,b,Y,180.0,boeing,8881,737-900ER-PSGR,47800.0,11/2/2016 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14838,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,31980,N869DN,b,Y,180.0,boeing,8881,737-900ER-PSGR,47800.0,12/23/2016 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14839,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,6923,N301DV,O,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,3/16/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14840,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7031,N302DN,O,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,4/12/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14841,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7061,N303DN,O,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,4/29/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14842,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7112,N304DN,O,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,6/30/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14843,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7149,N305DN,O,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,6/9/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14844,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7165,N306DN,O,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,7/16/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14845,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7214,N307DX,O,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,7/28/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14846,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7233,N308DN,b,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,8/12/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14847,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7268,N309DN,b,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,8/18/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14848,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7281,N314DN,b,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,12/2/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14849,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7293,N310DN,b,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,9/9/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14850,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7304,N311DN,b,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,9/21/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14851,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7364,N312DN,b,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,11/1/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14852,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7381,N313DN,b,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,11/10/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14853,2022,DL,Delta Air Lines Inc.,2016.0,Delta Air Lines Inc.,7436,N315DN,b,Y,191.0,airbus,6991,A321-211-PSGR,52301.0,12/6/2016 12:00:00 AM,19790.0,DL,large,airbus A321-211-PSGR
14854,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,115,N501DN,O,Y,306.0,airbus,3591,A350-941-PSGR,106984.0,7/12/2017 12:00:00 AM,19790.0,DL,large,airbus A350-941-PSGR
14855,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,135,N502DN,O,Y,306.0,airbus,3591,A350-941-PSGR,106984.0,8/10/2017 12:00:00 AM,19790.0,DL,large,airbus A350-941-PSGR
14856,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,149,N503DN,O,Y,306.0,airbus,3591,A350-941-PSGR,106984.0,10/31/2017 12:00:00 AM,19790.0,DL,large,airbus A350-941-PSGR
14857,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,160,N504DN,O,Y,306.0,airbus,3591,A350-941-PSGR,106984.0,11/28/2017 12:00:00 AM,19790.0,DL,large,airbus A350-941-PSGR
14858,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,164,N505DN,O,Y,306.0,airbus,3591,A350-941-PSGR,106984.0,12/11/2017 12:00:00 AM,19790.0,DL,large,airbus A350-941-PSGR
14859,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,175,N506DN,O,Y,306.0,airbus,3591,A350-941-PSGR,106984.0,12/21/2017 12:00:00 AM,19790.0,DL,large,airbus A350-941-PSGR
14860,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,1769,N830NW,O,Y,293.0,airbus,6871,A330-302-PSGR,97455.0,1/31/2017 12:00:00 AM,19790.0,DL,large,airbus A330-302-PSGR
14861,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,1783,N831NW,O,Y,293.0,airbus,6871,A330-302-PSGR,97455.0,4/27/2017 12:00:00 AM,19790.0,DL,large,airbus A330-302-PSGR
14862,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,31981,N870DN,O,Y,180.0,boeing,8881,737-900ER-PSGR,47800.0,1/20/2017 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14863,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,31982,N871DN,b,Y,180.0,boeing,8881,737-900ER-PSGR,47800.0,1/26/2017 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14864,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,31983,N872DN,b,Y,180.0,boeing,8881,737-900ER-PSGR,47800.0,2/8/2017 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14865,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,31984,N873DN,b,Y,180.0,boeing,8881,737-900ER-PSGR,47800.0,2/27/2017 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14866,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,31985,N874DN,O,Y,180.0,boeing,8881,737-900ER-PSGR,47800.0,3/8/2017 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14867,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,31986,N875DN,O,Y,180.0,boeing,8881,737-900ER-PSGR,47800.0,3/15/2017 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14868,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,31987,N876DN,O,Y,180.0,boeing,8881,737-900ER-PSGR,47700.0,4/7/2017 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
14869,2022,DL,Delta Air Lines Inc.,2017.0,Delta Air Lines Inc.,31988,N877DN,O,Y,180.0,boeing,8881,737-900ER-PSGR,47700.0,4/26/2017 12:00:00 AM,19790.0,DL,large,boeing 737-900ER-PSGR
